id,Valid test,Lap Shear joint substrate aluminum thickness (m),Average thickness of the adhesive layer (m),Spacer shim thickness (m),Fillet,Mixing to Applied Pressure Time (s),Temperature at sample preparation (°C),Humidity at sample preparation (%),Actual experimental test temperature (°C),Test humidity (%),Extension shift (in),Max load (N),Max strength (Pa),Extension at Max Load (m),Area under the curve to max load - Riemann Sums (N.mm),Extension at complete failure (m),Total under the curve - Riemann Sums (N.mm),Adhesive underfilled,Adhesive fill quality,Mode-of-failure,Test frame,Load cell
540,1,0.00114,0.00047,0.000762,0,2100,14.4,19.1,23.3,47.8,-0.00591,3120,9660000,0.000908,1520,0.000914,1530,0,4,1,3,3
541,1,0.00114,0.00046,0.000762,0,2100,14.4,19.1,23.4,47.3,-0.00492,3840,11900000,0.00134,2600,0.00136,2630,0,4,1,3,3
542,1,0.00114,0.00068,0.000762,0,2100,14.4,19.1,23.4,47.3,-0.00531,3620,11200000,0.00125,2290,0.00126,2310,0,4,1,3,3
543,1,0.00114,0.00047,0.000762,0,2100,14.4,19.1,23.5,47.3,-0.00394,3750,11600000,0.00134,2580,0.00136,2650,0,4,1,3,3
544,1,0.00114,0.0007,0.000762,0,2100,14.4,19.1,23.5,47.3,-0.00492,2580,8000000,0.000899,1300,0.000983,1430,0,4,1,3,3
545,1,0.00114,0.00071,0.000762,0,2100,14.4,19.1,23.7,46.3,-0.00531,3150,9760000,0.0011,1780,0.00112,1810,0,4,1,3,3
546,1,0.00114,0.00073,0.000762,0,2100,14.4,19.1,23.6,46.8,-0.00394,3460,10700000,0.00106,1950,0.00107,1960,0,4,1,3,3
547,1,0.00114,0.00069,0.000762,0,2100,14.4,19.1,23.6,46.8,-0.00394,2700,8360000,0.000774,1110,0.00082,1210,0,4,1,3,3
548,1,0.00114,0.00064,0.000762,0,2100,14.4,19.1,23.6,46.8,-0.00492,3820,11800000,0.00123,2450,0.00124,2500,0,4,1,3,3
549,1,0.00114,0.00078,0.000762,0,2100,14.4,19.1,23.6,46.8,-0.00453,2900,9000000,0.000898,1410,0.000904,1410,0,4,1,3,3
550,1,0.00114,0.00069,0.000762,0,2100,14.4,19.1,23.6,47.3,-0.00492,3250,10100000,0.00105,1760,0.00105,1760,0,4,1,3,3
551,1,0.00114,0.00062,0.000762,0,2100,14.4,19.1,23.6,47.3,-0.00492,3990,12400000,0.0012,2480,0.00121,2490,0,4,1,3,3
552,1,0.00114,0.00067,0.000762,0,2100,14.4,19.1,23.5,47.3,-0.00433,3630,11300000,0.00114,2110,0.00115,2130,0,4,1,3,3
553,1,0.00114,0.00066,0.000762,0,2100,14.4,19.1,23.5,47.3,-0.00492,3750,11600000,0.00121,2310,0.00121,2320,0,4,1,3,3
554,1,0.00114,0.00067,0.000762,0,2100,14.4,19.1,23.5,47.3,-0.00492,2590,8040000,0.00089,1180,0.000895,1180,0,4,1,3,3
555,1,0.00114,0.00086,0.000762,0,2100,14.4,19.1,23.5,48.3,-0.00531,2670,8280000,0.000883,1200,0.000888,1200,0,4,1,3,3
556,1,0.00114,0.00087,0.000762,0,2100,14.4,19.1,23.5,48.8,-0.00531,1690,5250000,0.000587,507,0.000593,513,0,4,1,3,3
557,1,0.00114,0.00072,0.000762,0,2100,14.4,19.1,23.4,48.8,-0.00531,2360,7310000,0.000798,961,0.000801,963,0,4,1,3,3
558,1,0.00114,0.00072,0.000762,0,2100,14.4,19.1,23.4,48.8,-0.00591,2230,6910000,0.000989,1090,0.000991,1090,0,4,1,3,3
559,1,0.00114,0.00077,0.000762,0,2100,14.4,19.1,23.4,48.8,-0.00492,2610,8080000,0.000795,1070,0.000799,1070,0,4,1,3,3
560,1,0.00152,0.00062,0.000762,0,2100,14.4,19.1,17.7,31.6,-0.00492,5270,16300000,0.00125,3410,0.00126,3440,0,3,1,3,3
561,1,0.00152,0.00067,0.000762,0,2100,14.4,19.1,17.7,31.1,-0.00394,5370,16600000,0.00122,3350,0.00125,3480,0,4,1,3,3
562,1,0.00152,0.00077,0.000762,0,2100,14.4,19.1,17.7,31.1,-0.00492,5800,18000000,0.00148,4350,0.00149,4380,0,4,1,3,3
563,1,0.00152,0.00073,0.000762,0,2100,14.4,19.1,17.8,31.1,-0.00394,6240,19300000,0.00162,5040,0.00163,5060,0,4,1,3,3
564,1,0.00152,0.00071,0.000762,0,2100,14.4,19.1,17.8,31.1,-0.00197,5590,17300000,0.00147,4160,0.00147,4190,0,4,1,3,3
565,1,0.00152,0.00062,0.000762,0,2100,14.4,19.1,17.9,31.1,-0.00394,5780,17900000,0.0015,4140,0.00151,4180,0,4,1,3,3
566,1,0.00152,0.00064,0.000762,0,2100,14.4,19.1,18,31.1,-0.00394,6590,20400000,0.00172,5480,0.00173,5550,0,4,1,3,3
567,1,0.00152,0.00064,0.000762,0,2100,14.4,19.1,18.2,31.1,-0.00315,6420,19900000,0.0016,5230,0.00162,5300,0,4,1,3,3
568,1,0.00152,0.00066,0.000762,0,2100,14.4,19.1,18.2,31.1,-0.00315,6210,19300000,0.0015,4720,0.00152,4810,0,4,1,3,3
569,1,0.00152,0.000682,0.000762,0,2100,14.4,19.1,18.2,30.6,-0.00295,6370,19700000,0.00157,5100,0.00159,5170,0,4,1,3,3
570,1,0.00152,0.00064,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,4190,13000000,0.00104,2250,0.00106,2330,0,4,1,3,3
571,1,0.00152,0.00084,0.000762,0,2100,14.4,19.1,23.4,48.8,-0.00335,4000,12400000,0.00113,2230,0.00115,2250,0,4,1,3,3
572,1,0.00152,0.00084,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00453,3440,10700000,0.000935,1670,0.000941,1680,0,4,1,3,3
573,1,0.00152,0.00068,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,4630,14300000,0.00115,2770,0.00115,2790,0,4,1,3,3
574,1,0.00152,0.00062,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00453,4000,12400000,0.0011,2260,0.00111,2270,0,4,1,3,3
575,1,0.00152,0.00068,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,4550,14100000,0.00112,2660,0.00113,2690,0,4,1,3,3
576,1,0.00152,0.00065,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,5790,18000000,0.0015,4440,0.00151,4470,0,4,1,3,3
577,1,0.00152,0.00071,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00335,4650,14400000,0.00124,2950,0.00125,2960,0,4,1,3,3
578,1,0.00152,0.00068,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,4980,15400000,0.00135,3420,0.00136,3440,0,4,1,3,3
579,1,0.00152,0.00064,0.000762,0,2100,14.4,19.1,23.3,49.8,-0.00394,4430,13700000,0.00111,2590,0.00112,2600,0,4,1,3,3
580,1,0.00229,0.00047,0.000762,0,2100,14.4,19.1,23.3,49.8,-0.00394,6350,19700000,0.00136,4260,0.00136,4280,0,4,1,3,3
581,1,0.00229,0.00046,0.000762,0,2100,14.4,19.1,23.3,50.3,-0.00394,5840,18100000,0.00137,3910,0.00138,3940,0,4,1,3,3
582,1,0.00229,0.00048,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,5550,17200000,0.00135,3650,0.00136,3690,0,4,1,3,3
583,1,0.00229,0.0005,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,5620,17400000,0.00134,3710,0.00136,3810,0,4,1,3,3
584,1,0.00229,0.0005,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00433,5130,15900000,0.00122,3100,0.00124,3190,0,4,1,3,3
585,1,0.00229,0.00056,0.000762,0,2100,14.4,19.1,23.3,49.3,-0.00394,6420,19900000,0.00159,4790,0.0016,4810,0,4,1,3,3
586,1,0.00229,0.00053,0.000762,0,2100,14.4,19.1,23.3,49.8,-0.00492,5740,17800000,0.00133,3790,0.00135,3870,0,4,1,3,3
587,1,0.00229,0.00054,0.000762,0,2100,14.4,19.1,23.3,49.8,-0.00197,5450,16900000,0.00127,3520,0.00128,3550,0,4,1,3,3
588,1,0.00229,0.00039,0.000762,0,2100,14.4,19.1,23.3,49.8,-0.00295,6750,20900000,0.00147,4880,0.0015,5020,0,4,1,3,3
589,1,0.00229,0.00053,0.000762,0,2100,14.4,19.1,23.2,50.3,-0.00394,7170,22200000,0.00154,5480,0.00155,5510,0,4,1,3,3
590,1,0.00229,0.00042,0.000762,0,2100,14.4,19.1,23,50.3,-0.00453,5280,16400000,0.00136,3550,0.00136,3570,0,4,1,3,3
591,1,0.00229,0.00044,0.000762,0,2100,14.4,19.1,23.1,50.3,-0.00492,5510,17100000,0.00121,3460,0.00122,3470,0,4,1,3,3
592,1,0.00229,0.00049,0.000762,0,2100,14.4,19.1,23,50.3,-0.00394,5740,17800000,0.00142,4000,0.00143,4020,0,4,1,3,3
593,1,0.00229,0.00047,0.000762,0,2100,14.4,19.1,23,50.8,-0.00394,4580,14200000,0.0011,2560,0.00111,2590,0,4,1,3,3
594,1,0.00229,0.00047,0.000762,0,2100,14.4,19.1,23,50.3,-0.00492,5180,16100000,0.00127,3380,0.00128,3390,0,4,1,3,3
595,1,0.00229,0.00055,0.000762,0,2100,14.4,19.1,23,50.8,-0.00433,4180,13000000,0.00115,2360,0.00116,2370,0,4,1,3,3
596,1,0.00229,0.00053,0.000762,0,2100,14.4,19.1,23,50.3,-0.00394,4870,15100000,0.00126,2980,0.00126,3000,0,4,1,3,3
597,1,0.00229,0.00053,0.000762,0,2100,14.4,19.1,23,50.8,-0.00394,4390,13600000,0.0012,2580,0.00121,2640,0,4,1,3,3
598,1,0.00229,0.00052,0.000762,0,2100,14.4,19.1,23,50.3,-0.00394,4440,13800000,0.00104,2370,0.00105,2400,0,3,1,3,3
599,1,0.00229,0.00049,0.000762,0,2100,14.4,19.1,23,50.3,-0.00492,5730,17800000,0.00153,4180,0.00154,4230,0,4,1,3,3
600,1,0.00161,0.000594,0.000762,0,300,20.7,28,23,28,0,4310,13400000,0.00166,4710,0.00179,5240,0,4,0,2,2
601,1,0.00161,0.000622,0.000762,0,300,20.7,28,23,28,0,4480,13900000,0.00169,4970,0.00181,5490,0,4,0,2,2
602,1,0.00161,0.00063,0.000762,0,300,20.7,28,23,28,-0.00335,4570,14200000,0.0017,5220,0.00184,5870,0,4,0,2,2
603,1,0.00161,0.000635,0.000762,0,300,20.7,28,23,28,0,4650,14400000,0.00171,5200,0.00181,5610,0,4,0,2,2
604,1,0.00161,0.000622,0.000762,0,300,20.7,28,23,28,-0.00138,4680,14500000,0.00179,5560,0.00191,6070,0,4,0,2,2
605,0,0.00114,0.000127,0.000127,0,900,22.2,54,25.2,45,0,0.535,1660,2.56E-06,8.76E-05,0.0002,-12.3,0,4,0,1,4
606,0,0.00114,0.000127,0.000127,0,900,22.2,54,25.2,45,0,72.8,226000,0.000942,43.1,0.00171,94.3,0,4,0,1,4
607,1,0.00114,0.000152,0.000127,0,900,22.2,54,25.2,45,-0.00827,2920,9060000,0.00178,2140,0.00182,2210,0,4,0,1,4
608,1,0.00114,0.000152,0.000127,0,900,22.2,54,25.2,45,-0.00984,3130,9710000,0.00196,2360,0.00199,2440,0,4,0,1,4
609,1,0.00114,0.000178,0.000127,0,900,22.2,54,25.2,45,-0.00906,3560,11000000,0.00177,2700,0.0018,2780,0,4,0,1,4
610,1,0.00114,0.000152,0.000127,0,900,22.2,54,25.2,45,-0.00906,3490,10800000,0.00173,2730,0.00175,2790,0,4,0,1,4
611,1,0.00114,0.000178,0.000127,0,900,22.2,54,25.2,45,-0.0102,2750,8510000,0.00143,1780,0.00148,1880,0,4,0,1,4
612,1,0.00114,0.000203,0.000127,0,900,22.2,54,25.2,45,-0.0102,2260,7000000,0.00143,1420,0.00147,1500,0,3,0,1,4
613,1,0.00114,0.000254,0.000127,0,900,22.2,54,25.2,45,-0.00984,2500,7750000,0.0013,1560,0.00134,1640,0,4,0,1,4
614,1,0.00114,0.000102,0.000127,0,900,22.2,54,25.2,45,-0.00984,3100,9610000,0.00153,2160,0.00158,2280,0,4,0,1,4
615,1,0.00114,0.000203,0.000127,0,900,22.2,54,25,45,-0.00689,3500,10900000,0.00148,2700,0.00152,2830,0,4,0,1,4
616,1,0.00114,0.000229,0.000127,0,900,22.2,54,25,45,-0.00709,3130,9720000,0.0013,2240,0.00136,2410,0,4,0,1,4
617,1,0.00114,0.000152,0.000127,0,900,22.2,54,25,45,-0.00709,2810,8720000,0.00117,1880,0.00123,2020,0,4,0,1,4
618,1,0.00114,0.000178,0.000127,0,900,22.2,54,25,45,-0.00748,2990,9260000,0.00112,1840,0.00115,1940,0,4,0,1,4
619,1,0.00114,0.000203,0.000127,0,900,22.2,54,25,45,-0.00689,2870,8890000,0.00131,1990,0.00138,2170,0,4,0,1,4
620,1,0.00114,0.000356,0.000127,0,900,22.2,54,25,45,-0.0063,2640,8180000,0.00118,1630,0.00127,1840,0,4,0,1,4
621,1,0.00114,0.00033,0.000127,0,900,22.2,54,25,45,-0.00846,2940,9120000,0.00133,2130,0.0014,2320,0,4,0,1,4
622,1,0.00114,0.000305,0.000127,0,900,22.2,54,25,45,-0.0063,2570,7970000,0.00106,1560,0.00113,1750,0,4,0,1,4
623,1,0.00114,0.00033,0.000127,0,900,22.2,54,25,45,-0.0063,2770,8580000,0.00133,1980,0.0014,2150,0,4,0,1,4
624,1,0.00114,0.000254,0.000127,0,900,22.2,54,25,45,-0.00689,3420,10600000,0.00188,2790,0.00193,2950,0,4,0,1,4
625,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,44,-0.00866,4150,12900000,0.0017,2990,0.00172,3060,0,4,0,1,4
626,1,0.00152,0.000178,0.000127,0,900,22.2,54,25,44,-0.00787,3700,11500000,0.00169,2540,0.00171,2610,0,4,0,1,4
627,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,44,-0.00591,3780,11700000,0.000847,1680,0.000862,1720,0,4,0,1,4
628,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,44,-0.00827,3510,10900000,0.00137,2280,0.00139,2350,0,4,0,1,4
629,1,0.00152,0.000178,0.000127,0,900,22.2,54,25,44,-0.00689,3940,12200000,0.00159,2740,0.00161,2810,0,4,0,1,4
630,1,0.00152,0.000102,0.000127,0,900,22.2,54,25,44,-0.00866,4120,12800000,0.0017,2900,0.00173,2970,0,4,0,1,4
631,1,0.00152,0.000102,0.000127,0,900,22.2,54,25,44,-0.00846,3470,10700000,0.00155,2300,0.00158,2360,0,4,0,1,4
632,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,45,-0.00846,3540,11000000,0.00137,2310,0.00138,2340,0,4,0,1,4
633,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,44,-0.00689,3690,11400000,0.00141,2450,0.00144,2520,0,4,0,1,4
634,1,0.00152,0.000102,0.000127,0,900,22.2,54,25,43,-0.00846,3990,12400000,0.00147,2640,0.00149,2710,0,4,0,1,4
635,1,0.00152,0.000102,0.000127,0,900,22.2,54,25,42,-0.00787,5050,15700000,0.00193,4330,0.00195,4420,0,4,0,1,4
636,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,42,-0.00787,4640,14400000,0.00148,3590,0.00151,3700,0,4,0,1,4
637,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,43,-0.0758,4850,15000000,0.00138,3540,0.0014,3660,0,3,0,1,4
638,1,0.00152,0.000203,0.000127,0,900,22.2,54,25,42,-0.00787,4660,14400000,0.00193,3890,0.00195,3990,0,4,0,1,4
639,1,0.00152,0.000152,0.000127,0,900,22.2,54,25,43,-0.00728,3020,9360000,0.000994,1690,0.00108,1940,0,4,0,1,4
640,1,0.00152,0.000356,0.000127,0,900,22.2,54,25,44,-0.00689,2690,8320000,0.00118,1620,0.00124,1770,0,4,0,1,4
641,1,0.00152,0.000381,0.000127,0,900,22.2,54,25,42,-0.00394,2910,9020000,0.00119,1760,0.00125,1940,0,4,0,1,4
642,1,0.00152,0.000279,0.000127,0,900,22.2,54,25,43,-0.00689,3270,10100000,0.00113,1960,0.00119,2160,0,4,0,1,4
643,1,0.00152,0.000127,0.000127,0,900,22.2,54,25,43,-0.00827,3640,11300000,0.00191,2780,0.00195,2920,0,4,0,1,4
644,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,42,-0.0108,4670,14500000,0.00157,3180,0.00158,3210,0,4,0,1,4
645,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,42,-0.00906,5300,16400000,0.00176,3840,0.00177,3880,0,4,0,1,4
646,1,0.00229,0.000102,0.000127,0,900,22.2,54,25,42,-0.00866,5140,15900000,0.00185,3800,0.00186,3830,0,4,0,1,4
647,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,43,-0.00787,4380,13600000,0.001,2350,0.00102,2390,0,4,0,1,4
648,1,0.00229,0.000102,0.000127,0,900,22.2,54,25,42,-0.00787,5070,15700000,0.00147,3560,0.00148,3620,0,4,0,1,4
649,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,42,-0.00866,5240,16200000,0.00158,3760,0.0016,3820,0,4,0,1,4
650,1,0.00229,0.000102,0.000127,0,900,22.2,54,25,42,-0.0799,4400,13600000,0.00153,3020,0.00154,3070,0,4,0,1,4
651,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,42,-0.00709,4540,14100000,0.00141,2990,0.00142,3030,0,4,0,1,4
652,1,0.00229,0.000102,0.000127,0,900,22.2,54,25,41,-0.00748,4690,14500000,0.00133,3060,0.00134,3090,0,4,0,1,4
653,1,0.00229,7.62E-05,0.000127,0,900,22.2,54,25,41,-0.00866,4920,15300000,0.00164,3410,0.00165,3460,0,4,0,1,4
654,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,41,-0.00591,4170,12900000,0.00172,3030,0.00177,3220,0,4,0,1,4
655,1,0.00229,0.000254,0.000127,0,900,22.2,54,25,41,-0.00787,3750,11600000,0.00165,2620,0.00168,2720,0,4,0,1,4
656,1,0.00229,0.000102,0.000127,0,900,22.2,54,25,41,-0.00512,3830,11900000,0.00124,2440,0.00127,2550,0,4,0,1,4
657,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,41,-0.00472,4420,13700000,0.00173,3410,0.00177,3580,0,4,0,1,4
658,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,41,-0.00866,4970,15400000,0.00193,4190,0.00196,4310,0,4,0,1,4
659,1,0.00229,0.000127,0.000127,0,900,22.2,54,25,41,-0.00866,5490,17000000,0.00189,4450,0.00191,4560,0,4,0,1,4
660,1,0.00229,0.000152,0.000127,0,900,22.2,54,25,41,-0.00827,5120,15900000,0.00172,3940,0.00174,4010,0,4,0,1,4
661,1,0.00229,0.000178,0.000127,0,900,22.2,54,25,41,-0.00906,4730,14600000,0.00173,3610,0.00175,3690,0,4,0,1,4
662,1,0.00229,0.000102,0.000127,0,900,22.2,54,25,41,-0.00669,5120,15900000,0.00172,3980,0.00175,4070,0,4,0,1,4
663,1,0.00229,7.62E-05,0.000127,0,900,22.2,54,25,41,-0.00787,5260,16300000,0.00174,4180,0.00176,4260,0,4,0,1,4
664,1,0.00114,0.000406,0.000381,0,900,22.2,53,25.3,44,-0.0126,3760,11700000,0.00228,3900,0.00451,4130,0,4,0,2,5
665,1,0.00114,0.000457,0.000381,0,900,22.2,53,25.3,44,-0.015,3330,10300000,0.00139,2720,0.00156,2970,0,4,0,2,5
666,1,0.00114,0.000457,0.000381,0,900,22.2,53,25.3,44,-0.0157,3380,10500000,0.00237,3590,0.00257,3810,0,4,0,2,5
667,1,0.00114,0.000432,0.000381,0,900,22.2,53,25.3,44,-0.0148,3390,10500000,0.00194,3250,0.0024,3640,0,4,0,2,5
668,1,0.00114,0.000457,0.000381,0,900,22.2,53,25.3,44,-0.0118,3640,11300000,0.0018,3440,0.0022,3760,0,4,0,2,5
669,1,0.00114,0.00033,0.000381,0,900,22.2,53,25.3,44,-0.0138,3240,10100000,0.00121,2250,0.0013,2550,0,4,0,2,5
670,1,0.00114,0.00033,0.000381,0,900,22.2,53,25.3,44,-0.0138,2840,8800000,0.00121,2000,0.00128,2200,0,2,0,2,5
671,1,0.00114,0.00033,0.000381,0,900,22.2,53,25.3,44,-0.0138,3330,10300000,0.00135,2600,0.00142,2820,0,4,0,2,5
672,1,0.00114,0.000381,0.000381,0,900,22.2,53,25.3,44,-0.0138,3390,10500000,0.0013,2490,0.00136,2660,0,4,0,2,5
673,1,0.00114,0.000457,0.000381,0,900,22.2,53,25.3,44,-0.0108,3480,10800000,0.00133,2700,0.00139,2900,0,4,0,2,5
674,1,0.00114,0.000457,0.000381,0,900,22.2,53,25.3,44,-0.013,3650,11300000,0.00147,7.26,0.00154,253,0,4,0,2,5
675,1,0.00114,0.00051,0.000381,0,900,22.2,53,25.3,42,-0.00394,3260,10100000,0.00137,2910,0.00152,3380,0,4,0,2,5
676,1,0.00114,0.000406,0.000381,0,900,22.2,53,25.3,42,-0.0148,3530,11000000,0.00156,3300,0.00162,3490,0,4,0,2,5
677,1,0.00114,0.000457,0.000381,0,900,22.2,53,25.3,42,-0.0142,3410,10600000,0.0017,3340,0.00191,3600,0,4,0,2,5
678,1,0.00114,0.000406,0.000381,0,900,22.2,53,25.3,42,-0.0138,3610,11200000,0.00168,3670,0.00176,3930,0,4,0,2,5
679,1,0.00114,0.000508,0.000381,0,900,22.2,53,25.3,44,-0.0118,4300,13300000,0.0018,4380,0.00186,4620,0,4,0,2,5
680,1,0.00114,0.000584,0.000381,0,900,22.2,53,25.3,42,-0.0354,3890,12000000,0.00254,4570,0.00334,5000,0,4,0,2,5
681,1,0.00114,0.000508,0.000381,0,900,22.2,53,25.3,42,-0.00787,3990,12400000,0.00188,4180,0.00193,4370,0,4,0,2,5
682,1,0.00114,0.000483,0.000381,0,900,22.2,53,25.3,42,-0.013,3960,12300000,0.00184,4210,0.00191,4450,0,4,0,2,5
683,1,0.00114,0.000559,0.000381,0,900,22.2,53,25.3,42,-0.0142,4030,12500000,0.002,4550,0.00205,4730,0,4,0,2,5
684,1,0.00152,0.000406,0.000381,0,900,22.2,53,25.3,42,-0.0118,4450,13800000,0.00169,4240,0.00173,4400,0,4,0,2,5
685,1,0.00152,0.00033,0.000381,0,900,22.2,53,25.3,42,-0.0142,4280,13300000,0.00172,4040,0.00191,4270,0,4,0,2,5
686,1,0.00152,0.000305,0.000381,0,900,22.2,53,25.3,42,-0.0146,4480,13900000,0.00159,4060,0.00163,4230,0,4,0,2,5
687,1,0.00152,0.000356,0.000381,0,900,22.2,53,25.3,42,-0.0157,4290,13300000,0.00168,4010,0.00173,4220,0,4,0,2,5
688,1,0.00152,0.00033,0.000381,0,900,22.2,53,25.3,42,-0.0161,4400,13700000,0.00159,3930,0.00164,4120,0,4,0,2,5
689,1,0.00152,0.00033,0.000381,0,900,22.2,53,25.3,42,-0.0128,4440,13800000,0.00166,4050,0.00173,4350,0,4,0,2,5
690,1,0.00152,0.000356,0.000381,0,900,22.2,53,25.3,42,-0.0148,4110,12700000,0.00149,3530,0.0017,3870,0,4,0,2,5
691,1,0.00152,0.000356,0.000381,0,900,22.2,53,25.3,42,-0.0148,4620,14300000,0.00183,4560,0.0019,4850,0,4,0,2,5
692,1,0.00152,0.000381,0.000381,0,900,22.2,53,25.3,42,-0.0177,4740,14700000,0.00168,4550,0.00173,4760,0,4,0,2,5
693,1,0.00152,0.000406,0.000381,0,900,22.2,53,25.3,42,-0.0138,4660,14400000,0.00173,4510,0.0018,4810,0,4,0,2,5
694,1,0.00152,0.000279,0.000381,0,900,22.2,53,25.3,42,-0.0148,4570,14200000,0.0015,3950,0.00155,4190,0,4,0,2,5
695,1,0.00152,0.000305,0.000381,0,900,22.2,53,25.3,42,-0.0126,4950,15300000,0.0016,4430,0.00164,4620,0,4,0,2,5
696,1,0.00152,0.000305,0.000381,0,900,22.2,53,25.3,42,-0.0118,4330,13400000,0.00169,3820,0.00174,4040,0,4,0,2,5
697,1,0.00152,0.000279,0.000381,0,900,22.2,53,25.3,42,-0.0138,4300,13300000,0.00154,3660,0.0016,3890,0,4,0,2,5
698,1,0.00152,0.000305,0.000381,0,900,22.2,53,25.3,42,-0.0138,4250,13200000,0.00152,3600,0.00157,3810,0,4,0,2,5
699,1,0.00152,0.000457,0.000381,0,900,22.2,53,25.3,42,-0.0148,4420,13700000,0.00169,4370,0.00175,4610,0,4,0,2,5
700,1,0.00152,0.000457,0.000381,0,900,22.2,53,25.1,42,-0.0128,4520,14000000,0.00176,4500,0.00183,4800,0,4,0,2,5
701,1,0.00152,0.000457,0.000381,0,900,22.2,53,25.1,42,-0.0157,4400,13600000,0.00146,3880,0.00153,4150,0,4,0,2,5
702,1,0.00152,0.000457,0.000381,0,900,22.2,53,25.1,42,-0.0118,4370,13500000,0.00164,3870,0.00172,4210,0,4,0,2,5
703,1,0.00152,0.000406,0.000381,0,900,22.2,53,25.1,42,-0.0122,4520,14000000,0.00177,4340,0.00181,4520,0,4,0,2,5
704,1,0.00229,0.000381,0.000381,0,900,22.2,53,25.1,42,-0.0118,4790,14800000,0.00154,4130,0.0016,4360,0,4,0,2,5
705,1,0.00229,0.000356,0.000381,0,900,22.2,53,25.1,42,-0.0138,4020,12500000,0.00153,3440,0.00182,3740,0,4,0,2,5
706,1,0.00229,0.000356,0.000381,0,900,22.2,53,25.1,42,-0.0108,4150,12900000,0.00158,3590,0.00187,3870,0,4,0,2,5
707,1,0.00229,0.000432,0.000381,0,900,22.2,53,25.1,42,-0.0138,4330,13400000,0.0017,4130,0.00175,4350,0,4,0,2,5
708,1,0.00229,0.000432,0.000381,0,900,22.2,53,25.1,42,-0.0157,4980,15400000,0.00153,4470,0.00159,4730,0,4,0,2,5
709,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0157,5790,17900000,0.00172,5570,0.00176,5740,0,4,0,2,5
710,1,0.00229,0.000127,0.000381,0,900,22.2,53,25.1,42,-0.0118,5280,16400000,0.00162,4760,0.00165,4890,0,4,0,2,5
711,0,0.00229,0.000305,0.000381,0,900,22.2,53,25.1,42,0,0.297,920,0.000247,-0.011,0.000281,-0.0111,0,4,0,2,5
712,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0118,5390,16700000,0.00157,4800,0.0016,4950,0,4,0,2,5
713,1,0.00229,0.000381,0.000381,0,900,22.2,53,25.1,42,-0.0118,4910,15200000,0.00179,4510,0.00185,4790,0,4,0,2,5
714,1,0.00229,0.00033,0.000381,0,900,22.2,53,25.1,42,-0.0118,5250,16300000,0.00197,5270,0.00199,5400,0,4,0,2,5
715,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0122,5150,16000000,0.00221,5270,0.00225,5430,0,4,0,2,5
716,1,0.00229,0.000356,0.000381,0,900,22.2,53,25.1,42,-0.0118,5040,15600000,0.00232,4950,0.00291,5220,0,4,0,2,5
717,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.013,5320,16500000,0.00216,5600,0.0022,5790,0,4,0,2,5
718,1,0.00229,0.000254,0.000381,0,900,22.2,53,25.1,42,0.0295,4630,14300000,0.00218,4380,0.0031,4940,0,4,0,2,5
719,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0118,5040,15600000,0.00229,4870,0.00546,5110,0,4,0,2,5
720,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0148,5010,15500000,0.00219,5000,0.00254,5380,0,4,0,2,5
721,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0118,4830,15000000,0.00202,4740,0.00228,4990,0,4,0,2,5
722,1,0.00229,0.000279,0.000381,0,900,22.2,53,25.1,42,-0.0118,5280,16400000,0.00212,5390,0.00217,5640,0,4,0,2,5
